step,key,operations,nanos
8945,261015,21,1500
8946,12605,16,900
8947,679051,12,600
8948,33678,16,400
8949,650896,14,1000
8950,699166,10,600
8951,215251,12,500
8952,927869,8,600
8953,594041,11,400
8954,452185,13,400
8955,77297,10,400
8956,246045,15,1100
8957,462474,12,1000
8958,996865,6,4400
8959,618852,15,1200
8960,264902,17,1300
8961,467564,11,500
8962,181377,15,600
8963,379192,12,400
8964,341635,12,900
8965,111611,14,400
8966,371382,13,600
8967,41884,13,500
8968,328570,9,800
8969,498925,11,400
8970,564455,8,400
8971,968466,7,700
8972,187635,14,800
8973,461004,13,900
8974,690402,13,700
8975,563135,10,400
8976,670982,10,400
8977,4639,14,500
8978,509748,13,600
8979,957602,12,900
8980,211429,14,500
8981,318311,13,500
8982,912708,18,1100
8983,627489,17,900
8984,763652,13,500
8985,460677,16,1200
8986,742540,8,4900
8987,132991,10,900
8988,430497,8,400
8989,263033,10,400
8990,991989,5,500
8991,893738,12,500
8992,491379,12,400
8993,559621,10,500
8994,651855,13,400
8995,506865,14,400
8996,948531,9,500
8997,283631,12,600
8998,742506,8,400
8999,444179,11,500
9000,712513,12,600
9001,174822,10,500
9002,431571,13,500
9003,419443,12,1000
9004,716661,9,400
9005,297084,15,1000
9006,569774,6,500
9007,743719,6,600
9008,86211,15,800
9009,466,17,600
9010,778733,10,600
9011,420143,9,300
9012,778890,8,300
9013,897873,6,400
9014,344298,9,400
9015,650178,12,600
9016,219065,13,500
9017,717076,10,700
9018,679399,13,500
9019,843780,6,500
9020,538462,9,500
9021,962211,4,400
9022,33759,15,5000
9023,786517,10,600
9024,359181,7,600
9025,924507,10,400
9026,228360,11,600
9027,958659,11,1000
9028,231977,10,400
9029,385897,13,1300
9030,597736,6,800
9031,677791,13,900
9032,31634,10,600
9033,372469,13,600
9034,974481,10,800
9035,199725,13,800
9036,801451,9,400
9037,923483,12,400
9038,813435,11,600
9039,328949,6,400
9040,178950,16,400
9041,704660,8,700
9042,108156,11,500
9043,159798,14,600
9044,5551,16,1100
9045,297267,11,600
9046,808998,5,300
9047,477178,15,600
9048,817490,12,700
9049,911564,8,400
9050,801213,13,1000
9051,531909,6,400
9052,190345,12,700
9053,895983,16,1100
9054,719571,11,600
9055,563687,12,500
9056,606342,5,500
9057,404882,12,500
9058,661314,17,900
9059,384049,12,500
9060,352858,11,900
9061,779276,9,600
9062,176134,13,900
9063,193540,11,500
9064,166559,12,800
9065,81470,15,500
9066,443509,13,300
9067,630661,15,500
9068,292488,11,500
9069,880396,18,1000
9070,227867,12,400
9071,998060,2,600
9072,819203,12,900
9073,735305,10,600
9074,679926,11,700
9075,415228,14,700
9076,361736,9,1000
9077,681073,11,300
9078,740811,6,400
9079,919309,12,500
9080,773570,17,6100
9081,506191,16,800
9082,405667,11,500
9083,956805,10,500
9084,672726,13,500
9085,931967,7,400
9086,720101,12,400
9087,306661,8,700
9088,948628,7,300
9089,128014,12,600
9090,165265,14,500
9091,572287,4,600
9092,653433,11,700
9093,758333,13,500
9094,402902,14,300
9095,786054,11,400
9096,673246,13,400
9097,54885,12,1200
9098,50193,13,600
9099,897149,11,400
9100,728705,10,400
9101,291636,12,600
9102,945956,3,500
9103,137490,16,600
9104,231279,8,400
9105,172757,13,600
9106,776366,8,400
9107,717892,6,400
9108,154570,11,700
9109,530158,12,700
9110,954732,8,600
9111,361278,7,700
9112,470332,8,600
9113,32643,9,600
9114,916268,16,5400
9115,566280,13,600
9116,393145,13,600
9117,807992,10,900
9118,264745,13,500
9119,828243,8,500
9120,629546,17,500
9121,522803,9,600
9122,845576,12,1000
9123,749426,16,500
9124,957179,9,500
9125,759840,14,800
9126,609838,11,500
9127,323944,8,400
9128,755714,16,500
9129,157710,12,600
9130,543996,9,700
9131,731740,12,500
9132,24970,10,500
9133,279158,11,500
9134,24872,14,500
9135,755241,14,800
9136,451644,12,600
9137,539484,14,900
9138,571065,6,500
9139,584978,8,500
9140,407337,12,800
9141,212751,14,500
9142,568286,9,600
9143,27603,13,700
9144,235639,13,500
9145,970634,15,1400
9146,591724,9,600
9147,16274,9,500
9148,42981,13,600
9149,868733,7,400
9150,447475,10,500
9151,242356,14,600
9152,897916,6,400
9153,83429,15,600
9154,579771,11,1000
9155,168012,11,500
9156,688596,12,600
9157,953879,8,900
9158,188064,14,600
9159,150447,14,500
9160,892672,14,700
9161,537693,15,1100
9162,715271,10,900
9163,401699,12,600
9164,287639,10,400
9165,810103,11,600
9166,891900,13,600
9167,494262,9,500
9168,938080,7,400
9169,521347,9,600
9170,892458,12,300
9171,114282,12,700
9172,142297,11,600
9173,900215,14,1100
9174,13686,13,500
9175,142734,15,500
9176,447204,11,500
9177,228362,12,1000
9178,836280,8,600
9179,642472,19,1700
9180,824719,7,500
9181,98866,13,900
9182,669782,14,900
9183,732622,7,500
9184,23998,13,400
9185,712649,12,500
9186,709823,8,500
9187,44499,10,400
9188,816439,7,600
9189,246793,15,900
9190,202305,9,600
9191,922143,15,600
9192,245386,13,500
9193,589238,5,600
9194,624840,6,500
9195,904408,11,1100
9196,147163,18,900
9197,129499,13,500
9198,772468,10,600
9199,493564,7,600
9200,300877,9,500
9201,466476,14,1000
9202,923989,12,400
9203,510289,13,600
9204,579853,9,500
9205,125322,9,600
9206,496902,11,800
9207,112755,12,400
9208,453304,13,900
9209,574374,9,500
9210,238371,8,400
9211,782220,12,600
9212,969066,7,700
9213,201469,11,400
9214,485800,12,500
9215,98083,13,500
9216,792228,13,400
9217,197249,11,800
9218,156391,17,500
9219,174859,11,600
9220,715033,10,500
9221,568600,8,500
9222,904741,8,500
9223,470971,8,800
9224,654037,18,600
9225,870461,7,1100
9226,694418,12,500
9227,498430,10,500
9228,637003,20,1000
9229,690885,12,400
9230,900708,14,1100
9231,897409,9,700
9232,701689,10,600
9233,272764,12,800
9234,426063,12,500
9235,963146,7,600
9236,388346,9,500
9237,717934,5,300
9238,743587,9,4600
9239,921416,16,1600
9240,789352,8,600
9241,893505,13,600
9242,693889,12,500
9243,950213,8,500
9244,283755,12,400
9245,71039,10,500
9246,100859,8,400
9247,824823,7,300
9248,630627,17,500
9249,877618,16,1100
9250,794952,9,400
9251,159542,12,500
9252,332654,12,500
9253,88616,16,1100
9254,890272,9,600
9255,267849,10,400
9256,415318,10,400
9257,198870,11,700
9258,138106,13,400
9259,861145,8,500
9260,622298,5,600
9261,254361,14,400
9262,679520,16,1000
9263,48711,12,500
9264,309015,15,900
9265,274967,9,400
9266,58091,15,700
9267,753177,14,400
9268,366547,8,500
9269,219652,13,600
9270,610145,12,1000
9271,129487,13,800
9272,759207,12,500
9273,41409,17,1000
9274,388583,16,500
9275,897172,13,900
9276,959494,5,500
9277,631902,14,500
9278,755876,15,300
9279,869328,7,500
9280,20590,13,600
9281,351360,17,1500
9282,319285,12,600
9283,463258,11,600
9284,212585,13,400
9285,682846,10,600
9286,922438,15,1400
9287,393227,13,400
9288,648512,14,300
9289,151141,12,700
9290,993107,6,600
9291,131118,12,1000
9292,225789,10,800
9293,286332,14,500
9294,819388,9,400
9295,494035,13,900
9296,937692,10,500
9297,716642,8,500
9298,444350,10,300
9299,864899,14,1600
9300,595022,9,500
9301,937523,9,600
9302,530708,10,400
9303,121165,10,600
9304,279657,9,400
9305,39497,12,400
9306,185193,12,700
9307,587711,6,500
9308,989359,8,600
9309,169342,12,400
9310,346936,10,600
9311,738801,8,400
9312,92408,15,600
9313,985488,10,1000
9314,915906,9,400
9315,345723,11,400
9316,337599,11,4500
9317,427678,12,500
9318,498859,9,500
9319,945734,6,700
9320,573639,13,600
9321,355983,13,1100
9322,720434,11,800
9323,544320,7,400
9324,770792,9,600
9325,239250,10,500
9326,714123,12,400
9327,123753,12,1000
9328,359482,15,900
9329,188991,16,800
9330,954395,11,1000
9331,408330,8,400
9332,634652,17,500
9333,698716,11,500
9334,280207,10,900
9335,372038,21,1600
9336,122338,11,500
9337,319420,12,400
9338,516890,13,600
9339,479433,13,400
9340,812633,10,600
9341,993411,7,500
9342,218121,13,500
9343,126621,10,500
9344,697399,9,500
9345,331844,13,800
9346,778692,11,700
9347,594523,8,500
9348,441572,13,500
9349,279947,9,400
9350,669091,11,500
9351,604926,10,600
9352,116447,13,500
9353,223798,13,800
9354,437546,10,500
9355,987795,8,1000
9356,917647,10,2100
9357,34942,15,1400
9358,828067,9,1300
9359,58381,14,700
9360,634151,15,8100
9361,556435,10,800
9362,907158,10,700
9363,229685,11,800
9364,546868,11,1800
9365,375078,12,1200
9366,24296,13,700
9367,480446,12,1300
9368,353414,11,900
9369,791616,11,1200
9370,103694,12,900
9371,655798,12,800
9372,990328,6,700
9373,660879,7,600
9374,869420,11,2500
9375,99481,12,800
9376,404126,14,800
9377,932866,10,800
9378,532558,9,800
9379,965440,8,1300
9380,431947,14,900
9381,652489,13,900
9382,461185,11,600
9383,697526,11,800
9384,105340,8,700
9385,240511,9,500
9386,8399,14,900
9387,598123,7,600
9388,604645,8,500
9389,427940,10,1100
9390,934678,5,400
9391,735490,10,700
9392,627989,18,600
9393,979907,9,1000
9394,195268,13,600
9395,133125,9,500
9396,91848,16,600
9397,206770,9,500
9398,332530,13,1000
9399,834872,6,700
9400,719753,13,1600
9401,61496,17,600
9402,240601,9,300
9403,521867,6,600
9404,686914,11,500
9405,915401,10,500
9406,386933,12,500
9407,388713,15,400
9408,585698,9,500
9409,579628,9,400
9410,464628,8,700
9411,621101,9,500
9412,475561,10,1100
9413,503101,7,500
9414,175131,10,600
9415,672500,18,1300
9416,893267,14,600
9417,927119,8,500
9418,412598,13,600
9419,859085,11,500
9420,698782,11,500
9421,506985,20,2200
9422,784826,15,800
9423,775501,9,800
9424,749050,15,800
9425,361457,10,700
9426,12921,14,700
9427,906368,10,800
9428,715725,6,700
9429,666855,16,1500
9430,412992,15,600
9431,881209,17,1200
9432,298272,9,700
9433,306184,7,500
9434,810576,12,6300
9435,575819,9,600
9436,249129,13,800
9437,283923,15,500
9438,559224,8,600
9439,364112,9,500
9440,496565,12,600
9441,796711,7,600
9442,729867,9,500
9443,629926,16,500
9444,162610,13,900
9445,24651,12,500
9446,670531,15,900
9447,308538,17,1500
9448,760854,9,700
9449,330696,13,600
9450,939250,5,500
9451,195068,13,400
9452,163568,13,800
9453,240049,11,600
9454,110113,11,600
9455,466290,17,1200
9456,640905,14,800
9457,402947,16,600
9458,971271,16,1400
9459,859241,9,500
9460,650358,14,600
9461,837543,15,1100
9462,695719,10,900
9463,58757,13,500
9464,895549,12,5400
9465,946068,17,1700
9466,934663,8,600
9467,808762,11,1100
9468,427490,8,500
9469,391313,15,500
9470,912200,8,800
9471,399379,14,1300
9472,276877,15,1400
9473,942872,6,500
9474,266087,11,1100
9475,45168,10,700
9476,203161,14,1000
9477,881302,13,700
9478,70223,13,700
9479,264973,10,600
9480,38843,10,800
9481,566671,13,2000
9482,692632,12,700
9483,998268,7,600
9484,125965,11,1700
9485,543071,11,1900
9486,121312,11,700
9487,543029,8,600
9488,642166,10,600
9489,536987,11,600
9490,284676,12,500
9491,264196,8,600
9492,383864,13,700
9493,196566,13,700
9494,801084,7,600
9495,499616,8,700
9496,906838,13,1800
9497,460544,13,700
9498,928721,11,700
9499,343836,9,600
9500,309344,16,1800
9501,800424,9,600
9502,913787,12,600
9503,50871,10,400
9504,626204,22,600
9505,956770,13,1600
9506,232475,11,1000
9507,625998,2,600
9508,299923,9,500
9509,307523,19,1000
9510,39889,13,700
9511,266992,12,800
9512,848245,9,700
9513,474313,8,600
9514,373499,12,1100
9515,798802,7,400
9516,172970,14,900
9517,392216,11,500
9518,792779,12,500
9519,652249,11,400
9520,302646,13,1300
9521,53727,10,600
9522,377156,14,900
9523,244373,12,600
9524,661959,17,1200
9525,431577,13,600
9526,824273,11,900
9527,200590,9,500
9528,376286,17,400
9529,384112,11,600
9530,217410,17,900
9531,540086,6,800
9532,378264,10,300
9533,733883,12,500
9534,449955,16,1300
9535,693373,8,400
9536,306712,7,500
9537,718504,9,400
9538,706555,11,500
9539,360708,6,700
9540,69907,16,1100
9541,844405,10,500
9542,320094,11,700
9543,797801,10,400
9544,141560,16,700
9545,356184,11,600
9546,339503,11,600
9547,254145,14,500
9548,612730,7,500
9549,492543,11,700
9550,609270,10,700
9551,562084,11,1000
9552,116219,11,600
9553,550834,9,1200
9554,559706,8,500
9555,79969,11,600
9556,441814,14,1100
9557,279124,11,800
9558,357563,11,500
9559,507538,17,1300
9560,934793,10,1000
9561,577480,10,600
9562,169262,12,500
9563,302923,9,500
9564,735934,11,600
9565,772271,8,500
9566,150422,16,800
9567,289324,7,600
9568,733940,17,1600
9569,572560,13,500
9570,773851,11,500
9571,409942,9,500
9572,175055,11,600
9573,298513,10,600
9574,997834,6,600
9575,294266,13,1000
9576,845368,16,1200
9577,732706,7,700
9578,588425,9,600
9579,281485,8,600
9580,638258,16,900
9581,990201,7,500
9582,229557,10,400
9583,958616,7,600
9584,761275,14,600
9585,579319,6,400
9586,95130,14,800
9587,511211,15,600
9588,409435,10,400
9589,260842,13,500
9590,541262,10,400
9591,137649,16,800
9592,37196,13,500
9593,97260,18,1100
9594,823594,6,500
9595,990175,7,600
9596,999429,3,400
9597,368616,7,600
9598,403942,13,400
9599,713159,12,1100
9600,109605,11,900
9601,15612,10,600
9602,6800,18,800
9603,753929,12,700
9604,821881,11,500
9605,658170,11,900
9606,448745,8,600
9607,914920,8,900
9608,689514,11,700
9609,729737,10,1200
9610,889692,11,700
9611,107514,13,700
9612,266374,11,700
9613,741033,10,1700
9614,932572,9,700
9615,766393,12,800
9616,623273,9,3100
9617,128916,9,1200
9618,882777,18,1000
9619,812472,10,1000
9620,769671,10,600
9621,444223,11,800
9622,237982,10,1200
9623,448751,8,500
9624,11673,13,700
9625,857024,9,800
9626,218378,12,500
9627,492023,12,700
9628,877346,14,700
9629,404681,14,700
9630,674217,12,900
9631,758161,13,700
9632,994845,5,600
9633,963986,8,600
9634,754606,14,600
9635,259744,8,700
9636,666309,14,700
9637,166869,16,1600
9638,437071,10,700
9639,811447,8,500
9640,850240,14,600
9641,30323,15,1300
9642,289661,14,1200
9643,879373,11,600
9644,146537,14,900
9645,40948,11,600
9646,143871,15,600
9647,760717,11,700
9648,243129,13,700
9649,276588,10,900
9650,981738,11,1100
9651,124618,10,600
9652,214225,9,600
9653,166008,15,700
9654,235583,18,2000
9655,311952,11,800
9656,924838,8,600
9657,468712,10,600
9658,831969,10,900
9659,873813,18,1100
9660,872265,5,700
9661,530871,9,1200
9662,87153,12,1000
9663,600335,12,1400
9664,392786,15,900
9665,669621,16,1600
9666,920456,9,700
9667,419871,10,800
9668,505768,15,500
9669,164805,16,500
9670,566160,5,500
9671,874411,15,300
9672,116400,10,400
9673,426754,12,600
9674,928703,13,500
9675,676681,15,1400
9676,948688,6,300
9677,559869,8,600
9678,162865,13,600
9679,769494,15,1500
9680,629471,19,800
9681,740002,7,5800
9682,753954,12,400
9683,264167,10,400
9684,293099,8,500
9685,296505,10,700
9686,89797,18,1600
9687,133207,9,600
9688,324453,13,700
9689,777288,12,1300
9690,789315,9,700
9691,676416,9,400
9692,629357,17,400
9693,580629,10,800
9694,835091,7,600
9695,10181,15,1100
9696,918710,10,600
9697,346504,10,900
9698,386162,12,700
9699,994443,5,800
9700,376470,17,900
9701,178735,18,900
9702,304960,7,500
9703,695047,15,1500
9704,902317,14,1700
9705,871388,4,400
9706,682999,11,600
9707,633778,20,1300
9708,300847,9,600
9709,188393,12,600
9710,421320,10,500
9711,395802,11,800
9712,13071,14,600
9713,12380,18,400
9714,976595,7,700
9715,470546,9,600
9716,186057,11,500
9717,917477,12,400
9718,995523,9,600
9719,543626,10,1200
9720,667020,21,1300
9721,26692,14,600
9722,731077,12,500
9723,295801,11,400
9724,91203,20,1100
9725,284807,12,500
9726,721571,11,1200
9727,21494,11,600
9728,348735,8,600
9729,798449,8,700
9730,87681,15,700
9731,4646,14,800
9732,954307,7,800
9733,557943,12,600
9734,332338,11,700
9735,288720,11,500
9736,849131,9,600
9737,644132,11,700
9738,536376,14,1300
9739,946701,10,500
9740,756665,15,600
9741,957212,7,500
9742,106134,14,600
9743,2971,15,400
9744,432445,12,500
9745,467709,11,600
9746,796372,8,500
9747,630160,17,1500
9748,73761,15,5100
9749,24609,15,1100
9750,297807,11,400
9751,787755,13,1000
9752,270158,13,700
9753,882560,17,1700
9754,832762,9,600
9755,52870,11,500
9756,520767,10,500
9757,962419,9,1000
9758,653877,15,1600
9759,733608,19,1700
9760,288800,11,400
9761,920851,5,600
9762,156296,19,600
9763,400887,11,600
9764,811874,12,500
9765,293120,8,500
9766,908348,13,1400
9767,583498,13,500
9768,207390,12,1100
9769,698557,14,1200
9770,325910,11,700
9771,23068,16,400
9772,280035,14,1400
9773,549113,5,600
9774,117169,11,500
9775,932957,7,600
9776,598110,7,6000
9777,563689,11,1700
9778,431095,6,700
9779,307747,14,500
9780,941605,11,2000
9781,643536,13,800
9782,31483,13,1100
9783,166143,16,1100
9784,302688,12,700
9785,504480,15,1200
9786,3126,18,500
9787,826154,6,600
9788,559508,10,800
9789,60410,16,700
9790,759773,19,1200
9791,250525,11,900
9792,254861,12,500
9793,974866,8,600
9794,677979,8,500
9795,663871,13,500
9796,560872,11,600
9797,348654,9,500
9798,726832,13,700
9799,735801,9,800
9800,775418,11,1200
9801,863053,7,600
9802,668517,13,800
9803,967654,10,1300
9804,857761,9,900
9805,818340,10,600
9806,552875,15,1300
9807,889126,8,500
9808,882341,10,400
9809,884227,12,400
9810,647760,13,500
9811,901714,11,1000
9812,237961,11,600
9813,584919,9,500
9814,616861,8,1200
9815,724937,7,800
9816,397620,10,700
9817,893256,12,600
9818,781646,15,800
9819,374761,15,1300
9820,604599,9,500
9821,767939,12,500
9822,902958,10,600
9823,688090,11,700
9824,873403,15,400
9825,415442,16,600
9826,132879,12,800
9827,145860,13,600
9828,817928,13,400
9829,177830,13,1700
9830,729571,13,500
9831,243872,9,700
9832,717044,10,700
9833,835063,9,700
9834,457531,9,1200
9835,661804,15,700
9836,465766,9,400
9837,771714,9,500
9838,916505,6,800
9839,134072,11,1100
9840,489478,13,1600
9841,894129,10,900
9842,824371,9,700
9843,24990,11,500
9844,226755,14,800
9845,449561,15,500
9846,518663,11,600
9847,548815,7,400
9848,400960,11,400
9849,934877,5,600
9850,415253,12,600
9851,675143,12,700
9852,90460,12,900
9853,348847,9,500
9854,790014,15,500
9855,736290,8,600
9856,944092,7,500
9857,40823,12,500
9858,871223,8,500
9859,279433,8,400
9860,506743,11,500
9861,300492,9,600
9862,787306,12,700
9863,757509,13,500
9864,902398,7,500
9865,644831,13,700
9866,794985,10,600
9867,858420,14,1100
9868,777831,17,1200
9869,851447,12,600
9870,366479,10,700
9871,786456,14,500
9872,490101,10,300
9873,82390,23,1600
9874,951797,11,700
9875,107980,13,400
9876,645381,10,300
9877,887035,12,500
9878,191822,13,800
9879,751891,16,1100
9880,383670,10,600
9881,170433,10,600
9882,52384,14,500
9883,529865,7,500
9884,801974,11,1400
9885,581349,7,800
9886,57823,17,1000
9887,838651,11,600
9888,655462,15,1000
9889,950629,8,900
9890,753000,17,700
9891,526418,11,500
9892,500009,10,900
9893,30915,11,600
9894,440407,6,600
9895,718314,12,500
9896,579022,7,500
9897,683304,10,900
9898,42949,16,600
9899,223617,12,700
9900,260567,15,500
9901,450790,12,400
9902,334497,12,1000
9903,900170,7,600
9904,460902,14,5000
9905,654166,19,1700
9906,252074,13,700
9907,514465,11,800
9908,377091,14,500
9909,71648,19,1200
9910,827014,13,1100
9911,522906,10,600
9912,698252,14,500
9913,164633,17,700
9914,730754,10,500
9915,124786,10,500
9916,412154,14,600
9917,981319,15,1800
9918,501543,9,500
9919,959463,8,800
9920,662731,14,600
9921,537983,11,800
9922,856757,6,500
9923,710691,10,600
9924,244818,13,1200
9925,751791,16,400
9926,571839,7,600
9927,761619,15,600
9928,598743,3,500
9929,330360,12,600
9930,990434,6,500
9931,361239,6,600
9932,945516,7,500
9933,149619,12,900
9934,475235,7,5000
9935,322386,11,1200
9936,726797,14,600
9937,258517,10,600
9938,56868,21,1400
9939,592160,7,500
9940,657651,12,600
9941,333805,12,400
9942,481155,9,700
9943,515559,14,1300
9944,618613,8,600
9945,698378,13,300
9946,449744,15,500
9947,407303,12,500
9948,633243,12,800
9949,485625,13,500
9950,603176,11,900
9951,484459,9,500
9952,835009,10,500
9953,224811,10,600
9954,868530,11,1000
9955,91137,22,1400
9956,982565,11,700
9957,371126,15,900
9958,41654,16,500
9959,432582,13,700
9960,491213,12,400
9961,761650,14,500
9962,426773,12,500
9963,882170,11,500
9964,522071,13,900
9965,509892,9,500
